200000000,2018-09-20 07:49:21,C/IN
200000000,2018-09-21 07:48:17,C/IN
200000000,2018-09-24 07:58:04,C/IN
200000000,2018-09-25 07:54:55,C/IN
200000000,2018-09-26 08:02:58,C/IN
200000000,2018-09-27 07:57:17,C/IN
200000000,2018-10-01 08:08:58,C/IN
200000000,2018-10-02 08:16:51,C/IN
200000000,2018-10-03 10:12:24,C/IN
200000000,2018-10-04 08:09:14,C/IN
200000000,2018-10-05 08:06:33,C/IN
200000000,2018-10-08 07:57:24,C/IN
200000000,2018-10-09 07:55:13,C/IN
200000000,2018-10-10 07:58:23,C/IN
200000000,2018-10-11 07:58:07,C/IN
200000000,2018-10-12 08:17:39,C/IN
200000000,2018-10-15 08:10:15,C/IN
200000000,2018-10-16 08:18:40,C/IN
200000001,2018-09-20 11:55:00,C/IN
200000001,2018-09-21 07:32:21,C/IN
200000001,2018-09-22 07:52:11,C/IN
200000001,2018-09-24 07:25:41,C/IN
200000001,2018-09-26 07:21:44,C/IN
200000001,2018-09-27 20:43:31,C/IN
200000001,2018-09-28 07:21:07,C/IN
200000001,2018-09-28 12:20:50,C/IN
200000001,2018-09-29 15:35:34,C/IN
200000001,2018-09-30 12:57:48,C/IN
200000001,2018-10-01 07:52:40,C/IN
200000001,2018-10-02 13:19:03,C/IN
200000001,2018-10-03 08:52:31,C/IN
200000001,2018-10-04 07:40:24,C/IN
200000001,2018-10-05 07:48:08,C/IN
200000001,2018-10-06 10:39:59,C/IN
200000001,2018-10-07 20:35:39,C/IN
200000001,2018-10-08 07:49:31,C/IN
200000001,2018-10-09 07:43:03,C/IN
200000001,2018-10-11 10:50:02,C/IN
200000001,2018-10-12 06:05:53,C/IN
200000001,2018-10-13 08:52:38,C/IN
200000001,2018-10-15 05:40:26,C/IN
200000001,2018-10-16 09:53:12,C/IN
200000002,2018-09-20 08:27:03,C/IN
200000002,2018-09-21 07:32:01,C/IN
200000002,2018-09-24 09:24:46,C/IN
200000002,2018-09-25 07:27:21,C/IN
200000002,2018-09-26 07:12:23,C/IN
200000002,2018-09-27 07:59:16,C/IN
200000002,2018-09-27 07:59:18,C/IN
200000002,2018-09-28 08:37:44,C/IN
200000002,2018-10-01 07:33:44,C/IN
200000002,2018-10-02 07:37:34,C/IN
200000002,2018-10-03 07:32:06,C/IN
200000002,2018-10-04 07:29:08,C/IN
200000002,2018-10-05 07:55:15,C/IN
200000002,2018-10-08 07:59:45,C/IN
200000002,2018-10-09 07:19:11,C/IN
200000002,2018-10-10 07:09:35,C/IN
200000002,2018-10-11 07:21:10,C/IN
200000002,2018-10-12 07:20:08,C/IN
200000002,2018-10-15 07:39:30,C/IN
200000002,2018-10-16 07:21:02,C/IN
200000003,2018-09-20 08:44:07,C/IN
200000003,2018-09-21 07:45:43,C/IN
200000003,2018-09-22 08:58:07,C/IN
200000003,2018-09-24 07:21:04,C/IN
200000003,2018-09-26 07:38:24,C/IN
