200001698,2018-10-24 00:02:13,C/OUT
200001698,2018-10-25 00:03:42,C/OUT
200001698,2018-10-26 00:02:50,C/OUT
200001715,2018-10-25 00:02:33,C/OUT
200001715,2018-10-26 00:02:30,C/OUT
200001716,2018-10-24 08:03:55,C/OUT
200001716,2018-10-24 08:03:57,C/OUT
200001722,2018-10-25 01:51:33,C/IN
200001722,2018-10-25 12:03:38,C/OUT
200001729,2018-10-25 00:01:58,C/OUT
200001729,2018-10-25 14:34:49,C/IN
200001729,2018-10-26 00:01:21,C/OUT
200001730,2018-10-25 00:02:08,C/OUT
200001730,2018-10-26 00:02:15,C/OUT
200001732,2018-10-25 00:01:30,C/OUT
200001732,2018-10-26 00:01:47,C/OUT
200001733,2018-10-25 00:02:46,C/OUT
200001733,2018-10-25 14:47:13,C/IN
200001733,2018-10-26 00:02:24,C/OUT
200001734,2018-10-25 00:01:49,C/OUT
200001734,2018-10-26 00:02:11,C/OUT
200001735,2018-10-25 00:01:53,C/OUT
200001735,2018-10-26 00:02:05,C/OUT
200001736,2018-10-25 00:01:44,C/OUT
200001736,2018-10-26 00:01:29,C/OUT
200001737,2018-10-25 00:02:03,C/OUT
200001737,2018-10-25 14:34:05,C/IN
200001737,2018-10-26 00:11:27,C/OUT
200001739,2018-10-25 00:02:40,C/OUT
200001739,2018-10-26 00:02:02,C/OUT
200001744,2018-10-25 00:02:23,C/OUT
200001744,2018-10-25 14:54:50,C/IN
200001744,2018-10-26 00:02:35,C/OUT
200001677,2018-10-24 00:04:47,C/OUT
200001677,2018-10-25 00:05:53,C/OUT
200001677,2018-10-25 00:05:55,C/OUT
200001677,2018-10-26 00:06:59,C/OUT
200001678,2018-10-24 16:05:04,C/OUT
200001678,2018-10-25 16:42:57,C/OUT
200001680,2018-10-24 16:16:27,OT IN
200001680,2018-10-24 19:01:54,C/OUT
200001680,2018-10-24 19:02:21,C/IN
200001680,2018-10-24 19:02:34,OT IN
200001680,2018-10-24 21:15:41,OT IN
200001680,2018-10-24 23:00:06,C/OUT
200001680,2018-10-25 16:16:55,OT IN
200001680,2018-10-25 19:01:36,OT IN
200001680,2018-10-25 21:15:21,OT IN
200001680,2018-10-25 23:00:09,C/OUT
200001683,2018-10-24 16:04:14,C/OUT
200001683,2018-10-25 16:17:11,OT IN
200001684,2018-10-24 00:03:31,C/OUT
200001684,2018-10-24 00:03:34,C/OUT
200001684,2018-10-25 00:02:55,C/OUT
200001684,2018-10-25 00:02:57,C/OUT
200001684,2018-10-26 00:03:08,C/OUT
200001686,2018-10-24 00:01:28,C/OUT
200001686,2018-10-25 00:01:22,C/OUT
200001686,2018-10-26 00:01:17,C/OUT
200001689,2018-10-24 00:08:42,C/OUT
200001689,2018-10-24 00:08:48,C/OUT
200001689,2018-10-26 00:03:41,C/OUT
200001690,2018-10-24 00:01:47,C/OUT
200001690,2018-10-25 00:02:28,C/OUT
200001692,2018-10-24 00:01:41,C/OUT
200001692,2018-10-25 00:02:50,C/OUT
200001692,2018-10-26 00:03:04,C/OUT
200001693,2018-10-24 00:02:59,C/OUT
200001693,2018-10-25 00:03:03,C/OUT
200001693,2018-10-26 00:01:26,C/OUT
200001696,2018-10-24 01:06:09,C/IN
200001696,2018-10-25 00:48:26,C/OUT
200001696,2018-10-26 01:15:40,C/OUT
200001697,2018-10-24 00:03:18,C/OUT
200001697,2018-10-24 00:03:22,C/OUT
200001697,2018-10-25 00:08:13,C/OUT
200001697,2018-10-25 00:08:19,C/OUT
200001662,2018-10-24 16:05:09,C/OUT
200001662,2018-10-25 16:42:41,C/OUT
200001663,2018-10-24 09:00:09,OT IN
200001663,2018-10-24 11:00:49,OT IN
200001663,2018-10-24 14:00:11,OT IN
200001663,2018-10-24 16:00:24,OT IN
200001663,2018-10-24 16:00:30,C/OUT
200001663,2018-10-25 09:00:34,OT IN
200001663,2018-10-25 11:00:44,OT IN
200001663,2018-10-25 13:59:43,OT IN
200001663,2018-10-25 16:00:29,C/OUT
200001663,2018-10-26 09:00:05,OT IN
200001664,2018-10-24 16:03:23,C/OUT
200001664,2018-10-25 16:15:17,C/OUT
200001665,2018-10-24 16:04:57,C/OUT
200001665,2018-10-25 16:13:27,C/OUT
200001668,2018-10-24 16:06:23,C/OUT
200001668,2018-10-25 16:42:22,C/OUT
200001669,2018-10-24 00:03:27,C/OUT
200001669,2018-10-25 00:02:13,C/OUT
200001669,2018-10-26 00:02:39,C/OUT
200001669,2018-10-26 00:02:40,C/OUT
200001670,2018-10-24 16:06:20,C/OUT
200001670,2018-10-25 16:42:17,C/OUT
200001672,2018-10-24 00:01:56,C/OUT
200001672,2018-10-25 00:02:16,C/OUT
200001672,2018-10-26 00:02:55,C/OUT
200001673,2018-10-24 16:03:25,C/OUT
200001673,2018-10-25 16:21:04,OT IN
200001676,2018-10-24 00:03:40,C/OUT
200001676,2018-10-25 00:02:19,C/OUT
200001676,2018-10-26 00:03:00,C/OUT
200001635,2018-10-25 04:06:11,C/OUT
200001635,2018-10-25 04:06:13,C/OUT
200001635,2018-10-26 04:02:33,OT IN
200001635,2018-10-26 04:02:38,OT IN
200001638,2018-10-24 12:03:48,C/OUT
200001638,2018-10-25 12:02:01,C/OUT
200001641,2018-10-24 08:03:46,C/OUT
200001641,2018-10-24 08:03:48,C/OUT
200001641,2018-10-25 08:07:44,C/OUT
200001641,2018-10-25 08:07:47,C/OUT
200001642,2018-10-25 08:07:38,C/OUT
200001642,2018-10-25 08:07:40,C/OUT
200001642,2018-10-26 08:05:03,C/OUT
200001642,2018-10-26 08:05:04,C/OUT
200001644,2018-10-24 12:03:41,C/OUT
200001644,2018-10-25 12:02:30,C/OUT
200001648,2018-10-24 16:16:57,OT IN
200001648,2018-10-24 19:01:50,C/OUT
200001648,2018-10-24 19:02:14,C/IN
200001648,2018-10-24 19:02:39,OT IN
200001648,2018-10-24 21:14:54,OT IN
200001648,2018-10-24 23:00:14,C/OUT
200001648,2018-10-25 16:18:28,OT IN
200001648,2018-10-25 19:01:32,OT IN
200001648,2018-10-25 21:15:35,OT IN
200001648,2018-10-25 23:00:14,C/OUT
200001651,2018-10-24 16:03:18,C/OUT
200001651,2018-10-25 16:14:33,C/OUT
200001612,2018-10-26 08:09:53,C/OUT
200001614,2018-10-24 22:24:35,C/IN
200001614,2018-10-24 22:24:38,C/IN
200001614,2018-10-25 08:05:50,C/OUT
200001614,2018-10-25 08:05:51,C/OUT
200001614,2018-10-25 22:15:30,C/IN
200001614,2018-10-25 22:15:31,C/IN
200001614,2018-10-26 08:03:34,C/OUT
200001614,2018-10-26 08:03:35,C/OUT
200001617,2018-10-26 02:03:04,C/OUT
200001610,2018-10-24 12:03:56,C/IN
200001610,2018-10-25 12:08:54,OT IN
200001611,2018-10-25 16:34:43,C/OUT
200001611,2018-10-26 02:02:59,C/OUT
200001568,2018-10-24 10:02:25,C/IN
