200000033,2018-08-20 22:00:24,C/IN
200000033,2018-08-22 22:21:27,C/IN
200000033,2018-08-28 22:25:10,C/IN
200000033,2018-08-29 22:20:53,C/IN
200000033,2018-08-30 22:32:16,C/IN
200000033,2018-08-31 22:37:45,C/IN
200000033,2018-09-03 22:16:17,C/IN
200000033,2018-09-04 22:34:10,C/IN
200000041,2018-08-22 06:25:48,C/IN
200000041,2018-08-23 06:23:25,C/IN
200000041,2018-08-24 06:16:23,C/IN
200000041,2018-08-28 06:41:07,C/IN
200000041,2018-08-29 06:32:36,C/IN
200000041,2018-08-30 06:30:18,C/IN
200000041,2018-08-31 06:07:00,C/IN
200000041,2018-09-03 07:17:23,C/IN
200000041,2018-09-04 06:18:38,C/IN
200000041,2018-09-05 07:15:01,C/IN
200000046,2018-08-20 11:09:35,C/IN
200000046,2018-08-22 08:48:56,C/IN
200000046,2018-08-23 09:12:44,C/IN
200000046,2018-08-24 11:33:34,C/IN
200000046,2018-08-28 11:51:35,C/IN
200000046,2018-08-29 09:09:48,C/IN
200000046,2018-08-30 09:22:06,C/IN
200000046,2018-08-31 09:23:00,C/IN
200000046,2018-09-03 11:50:30,C/IN
200000046,2018-09-04 08:58:16,C/IN
200000046,2018-09-05 08:48:09,C/IN
200000049,2018-08-20 13:18:11,C/IN
200000049,2018-08-22 13:54:22,C/IN
200000049,2018-08-23 13:43:43,C/IN
200000049,2018-08-23 13:43:44,C/IN
200000049,2018-08-28 12:42:30,C/IN
200000049,2018-08-29 13:46:34,C/IN
200000049,2018-08-30 13:32:37,C/IN
200000049,2018-08-30 13:32:44,C/IN
200000049,2018-08-31 11:07:22,C/IN
200000049,2018-09-01 07:38:00,C/IN
200000049,2018-09-03 12:49:10,C/IN
200000049,2018-09-04 13:37:07,C/IN
200000049,2018-09-05 13:46:05,C/IN
200000056,2018-08-20 08:33:50,C/IN
200000056,2018-08-22 08:01:08,C/IN
200000056,2018-08-23 07:42:20,C/IN
200000056,2018-08-24 07:40:10,C/IN
200000056,2018-08-28 08:18:27,C/IN
200000056,2018-08-29 07:59:05,C/IN
200000056,2018-08-30 07:32:59,C/IN
200000056,2018-08-31 07:43:45,C/IN
200000056,2018-09-03 08:32:20,C/IN
200000056,2018-09-04 08:12:36,C/IN
