200000016,2018-10-01 15:30:27,C/OUT
200000030,2018-10-01 11:00:12,C/OUT
200000033,2018-10-02 08:03:09,C/OUT
200000041,2018-10-01 18:03:06,C/OUT
200000046,2018-10-01 19:53:13,OT OUT
200000046,2018-10-01 20:44:23,OT IN
200000046,2018-10-01 21:11:57,C/OUT
200000049,2018-10-01 23:00:53,C/OUT
200000056,2018-10-01 12:40:00,OT OUT
200000056,2018-10-01 13:11:58,OT IN
200000056,2018-10-01 18:00:01,C/OUT
200000080,2018-10-01 19:04:58,C/OUT
200000093,2018-10-02 09:00:32,OT OUT
200000093,2018-10-02 09:14:41,OT IN
200000093,2018-10-02 11:02:43,OT OUT
200000095,2018-10-01 16:10:40,C/OUT
200000144,2018-10-01 20:07:52,C/OUT
200000156,2018-10-01 07:02:25,C/OUT
200000242,2018-10-01 16:08:43,C/OUT
200000279,2018-10-01 16:02:37,C/OUT
200000285,2018-10-01 15:47:34,C/OUT
200000316,2018-10-01 17:00:04,C/OUT
200000336,2018-10-01 17:09:29,C/OUT
200000353,2018-10-01 21:02:21,C/OUT
200000458,2018-10-02 00:12:43,C/OUT
200000459,2018-10-01 18:33:49,C/OUT
200000514,2018-10-01 15:00:27,C/OUT
200000569,2018-10-01 15:02:12,C/OUT
200000603,2018-10-01 16:31:02,C/OUT
200000639,2018-10-01 22:01:44,C/OUT
200000730,2018-10-01 15:00:30,C/OUT
200000785,2018-10-01 13:18:13,OT OUT
200000785,2018-10-01 13:42:35,OT IN
200000785,2018-10-01 16:12:26,C/OUT
200000801,2018-10-02 09:01:28,OT OUT
200000801,2018-10-02 09:11:34,OT IN
200000801,2018-10-02 11:02:38,OT OUT
200000854,2018-10-02 05:15:18,OT OUT
200000854,2018-10-02 05:27:22,OT IN
200000854,2018-10-02 06:31:49,C/OUT
200000875,2018-10-02 09:02:45,OT OUT
200000875,2018-10-02 09:10:56,OT IN
200000875,2018-10-02 11:07:25,OT OUT
200001123,2018-10-01 15:15:39,OT OUT
200001123,2018-10-01 16:12:59,OT IN
200001123,2018-10-01 18:06:08,C/OUT
200001170,2018-10-02 09:02:40,OT OUT
200001170,2018-10-02 09:10:59,OT IN
200001170,2018-10-02 11:02:29,OT OUT
200001190,2018-10-01 18:08:06,C/OUT
200001191,2018-10-01 19:16:13,C/OUT
200001191,2018-10-02 11:05:54,OT OUT
200001332,2018-10-01 15:00:19,C/OUT
200001349,2018-10-01 17:02:35,C/OUT
