200000043,2018-05-18 13:51:09,C/IN
200000046,2018-05-18 08:22:53,C/IN
200000049,2018-05-18 14:49:06,C/IN
200000056,2018-05-18 07:38:49,C/IN
200000080,2018-05-18 09:11:07,C/IN
200000108,2018-05-19 13:39:56,C/IN
200000144,2018-05-18 06:22:42,C/IN
200000156,2018-05-18 21:50:25,C/IN
200000156,2018-05-19 22:24:56,C/IN
200000172,2018-05-18 06:27:20,C/IN
200000182,2018-05-19 21:34:29,C/IN
200000194,2018-05-18 22:39:14,C/IN
200000200,2018-05-18 15:44:07,C/IN
200000200,2018-05-19 13:33:37,C/IN
200000242,2018-05-18 06:27:51,C/IN
200000258,2018-05-18 21:19:36,C/IN
200000258,2018-05-19 21:05:26,C/IN
200000298,2018-05-18 13:17:11,C/IN
200000298,2018-05-18 13:17:16,C/IN
200000298,2018-05-19 13:06:20,C/IN
200000298,2018-05-19 13:06:25,C/IN
200000336,2018-05-18 07:17:08,C/IN
200000353,2018-05-18 08:21:55,C/IN
200000385,2018-05-18 06:45:35,C/IN
200000423,2018-05-18 06:58:03,C/IN
200000423,2018-05-19 06:45:39,C/IN
200000458,2018-05-18 15:17:43,C/IN
200000459,2018-05-18 09:46:52,C/IN
200000603,2018-05-18 06:33:24,C/IN
200000604,2018-05-18 06:40:51,C/IN
200000604,2018-05-19 06:24:10,C/IN
200000639,2018-05-18 12:46:09,C/IN
200000785,2018-05-18 08:03:55,C/IN
200000785,2018-05-19 06:45:06,C/IN
200000788,2018-05-18 05:50:35,C/IN
200000788,2018-05-18 05:50:37,C/IN
200000788,2018-05-19 05:34:21,C/IN
200000788,2018-05-19 05:34:23,C/IN
200000799,2018-05-18 13:18:07,C/IN
200000799,2018-05-19 13:21:08,C/IN
200000800,2018-05-18 06:47:40,C/IN
200000800,2018-05-19 06:48:13,C/IN
200000845,2018-05-18 21:06:55,C/IN
200000845,2018-05-19 21:31:13,C/IN
200000851,2018-05-18 13:02:37,C/IN
200000851,2018-05-18 13:02:40,C/IN
200000851,2018-05-19 13:01:48,C/IN
200000851,2018-05-19 13:01:49,C/IN
200000854,2018-05-18 21:12:22,C/IN
200001123,2018-05-18 08:32:40,C/IN
200001166,2018-05-18 21:41:33,C/IN
200001167,2018-05-18 21:36:37,C/IN
200001167,2018-05-19 21:34:25,C/IN
200001168,2018-05-18 06:52:07,C/IN
200001168,2018-05-19 06:40:46,C/IN
200001190,2018-05-18 08:02:51,C/IN
200001191,2018-05-18 07:42:07,C/IN
200001228,2018-05-18 06:48:38,C/IN
200001234,2018-05-19 21:04:15,C/IN
200001235,2018-05-18 21:03:27,C/IN
200001235,2018-05-19 21:06:51,C/IN
200001236,2018-05-18 06:35:45,C/IN
200001244,2018-05-18 08:23:56,C/IN
200001245,2018-05-18 08:36:37,C/IN
200000033,2018-05-21 23:26:59,C/IN
200000033,2018-05-23 23:27:43,C/IN
